,user_pushback,user_disengaging,user_emotional_disclosure,user_enthusiastic,user_neutral_factual,user_neutral,astro_dated_prediction,astro_callback_prior,astro_callback_within,astro_reframe,astro_validation,astro_self_correction,astro_open_thread,astro_other
user_pushback,0.0446927374301676,0.00558659217877095,0.0223463687150838,0.0,0.00558659217877095,0.01675977653631285,0.027932960893854747,0.0,0.6033519553072626,0.027932960893854747,0.0335195530726257,0.0111731843575419,0.0223463687150838,0.1787709497206704
user_disengaging,0.038461538461538464,0.05128205128205128,0.0,0.05128205128205128,0.01282051282051282,0.038461538461538464,0.05128205128205128,0.0,0.3717948717948718,0.05128205128205128,0.05128205128205128,0.0,0.08974358974358974,0.19230769230769232
user_emotional_disclosure,0.007042253521126761,0.0,0.06338028169014084,0.0035211267605633804,0.017605633802816902,0.017605633802816902,0.035211267605633804,0.0,0.5211267605633803,0.07394366197183098,0.08450704225352113,0.0,0.02112676056338028,0.15492957746478872
user_enthusiastic,0.0,0.008310249307479225,0.008310249307479225,0.06371191135734072,0.008310249307479225,0.0110803324099723,0.08033240997229917,0.0,0.5346260387811634,0.0332409972299169,0.002770083102493075,0.0,0.030470914127423823,0.2188365650969529
user_neutral_factual,0.002105263157894737,0.0,0.016842105263157894,0.014736842105263158,0.06947368421052631,0.04421052631578947,0.0863157894736842,0.0,0.43157894736842106,0.04842105263157895,0.014736842105263158,0.0,0.029473684210526315,0.24210526315789474
user_neutral,0.006666666666666667,0.0044444444444444444,0.0022222222222222222,0.0044444444444444444,0.017777777777777778,0.051111111111111114,0.10666666666666667,0.0,0.3622222222222222,0.013333333333333334,0.015555555555555555,0.0,0.02,0.39555555555555555
astro_dated_prediction,0.08415841584158416,0.019801980198019802,0.1188118811881188,0.10396039603960396,0.2376237623762376,0.15346534653465346,0.039603960396039604,0.0,0.06930693069306931,0.0049504950495049506,0.0049504950495049506,0.0,0.04455445544554455,0.1188118811881188
astro_callback_prior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
astro_callback_within,0.06097560975609756,0.02700348432055749,0.09930313588850175,0.1367595818815331,0.15940766550522648,0.11846689895470383,0.020905923344947737,0.0,0.20818815331010454,0.018292682926829267,0.002613240418118467,0.0008710801393728223,0.042682926829268296,0.10452961672473868
astro_reframe,0.08035714285714286,0.05357142857142857,0.16964285714285715,0.11607142857142858,0.14285714285714285,0.16964285714285715,0.026785714285714284,0.0,0.03571428571428571,0.07142857142857142,0.008928571428571428,0.0,0.008928571428571428,0.11607142857142858
astro_validation,0.05,0.0,0.15,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.16666666666666666,0.05,0.016666666666666666,0.0,0.05,0.31666666666666665
astro_self_correction,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
astro_open_thread,0.07586206896551724,0.05517241379310345,0.09655172413793103,0.3724137931034483,0.09655172413793103,0.1103448275862069,0.034482758620689655,0.0,0.06896551724137931,0.0,0.0,0.0,0.013793103448275862,0.07586206896551724
astro_other,0.06096131301289566,0.022274325908558032,0.08206330597889801,0.08792497069167643,0.18874560375146543,0.11488862837045721,0.035169988276670575,0.0,0.08440797186400938,0.0246189917936694,0.005861664712778429,0.0,0.044548651817116064,0.2485345838218054
